message_text,label_intent,split
pa book po ng room from 2026-04-02 to 2026-04-04 thanks,book_accommodation,train
"ask lang, details about sunset destinations pls",get_tourism_information,train
"ask lang, compute lodging cost sa terminal area",calculate_accommodation_billing,train
hello what are tourist spots in bayawan,get_tourism_information,train
"hi, tour total payment near villareal po",calculate_billing,train
best sunset activity 4 family po,get_recommendation,train
best adventure activity 4 family po,get_recommendation,train
suggest trip idea near terminal area thanks,get_recommendation,train
hello suggest hotel or inn from 2026-05-01 to 2026-05-03,get_accommodation_recommendation,train
tourisn info about poblacion now,get_tourism_information,train
"hi, need tour quote under 3500 po",calculate_billing,train
reserve an inn sa near downtown for 6 pax po,book_accommodation,train
pls hm tour package for family trip po,calculate_billing,train
pa suggest hotel,get_accommodation_recommendation,train
can you recommend an inn for one night,get_accommodation_recommendation,test
suggest accommodation close to terminal,get_accommodation_recommendation,train
what is my accommodation total around budget 700 po,calculate_accommodation_billing,train
"hi, inn reco near terminal please now",get_accommodation_recommendation,train
hello calculate accom bill pls thanks,calculate_accommodation_billing,train
pls room charge hm with extra guest now,calculate_accommodation_billing,train
hello tourism info about bayawan,get_tourism_information,train
list must-visit places in bayawan,get_tourism_information,train
suggest a tour option under 1200 budget,get_recommendation,test
what destinations are best for groups,get_tourism_information,test
suggest an inn near the city center for 2,get_accommodation_recommendation,train
"ask lang, best family activity for family",get_recommendation,train
pls compute lodging cost sa poblacion po,calculate_accommodation_billing,train
"ask lang, hm tour package for heritage trip now",calculate_billing,train
hello need accom options with hot shower and aircon,get_accommodation_recommendation,train
book na room na may hot shower,book_accommodation,train
book room quick lang near near boulevard thanks,book_accommodation,train
tell me tourist attractions near poblacion,get_tourism_information,train
cost of guided tour hm thanks,calculate_billing,train
"hi, best waterfall activity 4 family",get_recommendation,train
pls recommend a farm tour in bayawan,get_recommendation,train
quick question: room options na cheap lang,get_accommodation_recommendation,train
uy pwede pa reserve room 12 from 2026-03-28 to 2026-03-30,book_accommodation,train
uy calculate tour bill for 6 guests now,calculate_billing,train
uy recommend chill itinerary one day pls,get_recommendation,train
compute activity tour charges,calculate_billing,train
tour billing for 2 adults and 1 child,calculate_billing,train
tell me where the landmarks are located,get_tourism_information,train
hello what are tourist spots in bayawan thanks,get_tourism_information,train
looking for rooms near kalumboyan,get_accommodation_recommendation,train
facts about tourism sites near villareal thanks,get_tourism_information,train
"ask lang, recommend inn in villareal for 6 guests under 700",get_accommodation_recommendation,train
cheap room reco,get_accommodation_recommendation,train
"hi, pwede pa reserve room 8 from 2026-04-02 to 2026-04-04",book_accommodation,train
"hi, best nature activity for family",get_recommendation,train
calculate amount payable for river cruise,calculate_billing,train
quick question: tour total payment near bayawan,calculate_billing,train
hello recommend a family tour in bayawan,get_recommendation,train
what nature attractions are in bayawan and where are they located,get_tourism_information,train
san okay mag stay 4 1 nights now,get_accommodation_recommendation,train
quick question: need accom options with breakfast and aircon,get_accommodation_recommendation,train
how to get to popular spots,get_tourism_information,train
need accom options with aircon and hot shower,get_accommodation_recommendation,test
calculate accom bill pls pls,calculate_accommodation_billing,val
can you show tourism details by location,get_tourism_information,train
compute excursion payment thanks,calculate_billing,train
"hi, best budget room around 3500",get_accommodation_recommendation,train
"hi, pa suggest scenic tour spots now",get_recommendation,train
best family activity for family,get_recommendation,train
tour fee estimate 4 4 pax,calculate_billing,train
quick question: how much room 48 from 2026-04-24 to 2026-04-26 thanks,calculate_accommodation_billing,train
"hi, tourism info about villareal pls",get_tourism_information,train
set my booking for 3 people this weekend,book_accommodation,train
"ask lang, details about family destinations pls",get_tourism_information,train
calculate room payment for check in july 2 check out july 4,calculate_accommodation_billing,train
"ask lang, what are tourist spots in terminal area",get_tourism_information,train
hello confirm booking ko for room 5,book_accommodation,train
how much is the full accommodation payment,calculate_accommodation_billing,test
uy what are tourist spots in terminal area?,get_tourism_information,train
hm tour package for heritage trip thanks,calculate_billing,train
uy book room quick lang near nangka,book_accommodation,train
uy tour reco for 4 guests budget 900 now,get_recommendation,train
hello pa suggest scenic tour spots?,get_recommendation,val
book na room na may quiet place,book_accommodation,train
pls recommend a nature tour in bayawan now,get_recommendation,train
best nature activity for family pls,get_recommendation,train
quick question: room billing breakdown pls,calculate_accommodation_billing,train
recommend accommodation with larger room capacity,get_accommodation_recommendation,val
bill estimate 4 inn stay near villareal?,calculate_accommodation_billing,train
need accom options with breakfast and wifi,get_accommodation_recommendation,train
what tour bagay 4 friends po,get_recommendation,train
"hi, suggest hotel or inn from 2026-04-10 to 2026-04-12",get_accommodation_recommendation,train
hm tour package 4 sunset trip po,calculate_billing,train
"ask lang, tour total payment near nangka pls",calculate_billing,train
"ask lang, need accom options with parking and wifi thanks",get_accommodation_recommendation,train
hello book na room na may breakfast,book_accommodation,train
hello what are tourist spots in city proper,get_tourism_information,train
compute total payment for river tour,calculate_billing,val
quick question: bill estimate for inn stay near villareal,calculate_accommodation_billing,train
quick question: bill estimate 4 inn stay near near downtown,calculate_accommodation_billing,train
pa book po ng room from 2026-05-01 to 2026-05-03,book_accommodation,train
need an inn near the terminal for 1 budget is under 1000,get_accommodation_recommendation,test
what is total sa farm itinerary thanks,calculate_billing,train
can you compute lodging invoice today,calculate_accommodation_billing,train
facts about tourisn sites near terminal area thanks,get_tourism_information,train
reserve a room near the terminal for tomorrow,book_accommodation,train
hello tourism info about villareal,get_tourism_information,train
"ask lang, bill estimate for inn stay near near boulevard",calculate_accommodation_billing,train
pa suggest scenic tour spots thanks,get_recommendation,train
hello i need destination details before mag tour thanks,get_tourism_information,train
need accom options with quiet place and parking thanks,get_accommodation_recommendation,train
suggest trip idea near nangka,get_recommendation,train
compute tour fee,calculate_billing,train
room billing breakdown pls,calculate_accommodation_billing,train
quick question: compute lodging cost sa near boulevard,calculate_accommodation_billing,train
travel recommendation 4 short trip pls,get_recommendation,train
quick question: book room quick lang near near downtown,book_accommodation,test
how much do we owe for this tour,calculate_billing,train
"ask lang, facts about tourism sites near city proper",get_tourism_information,val
quick question: suggest trip idea near kalumboyan,get_recommendation,test
list must-visit places in bayawan thanks,get_tourism_information,train
tour total hm,calculate_billing,test
pa suggest place to stay near villareal,get_accommodation_recommendation,train
what are tourist spots in kalumboyan,get_tourism_information,train
quick question: any affordable accommodation for 6 pax?,get_accommodation_recommendation,train
need tour quote under 1800 pls,calculate_billing,train
tour bill po 4 weekend pls,calculate_billing,train
quick question: i need destination details before mag tour,get_tourism_information,val
"ask lang, what tour bagay for friends thanks",get_recommendation,train
calcuate room bill for 5 nights thanks,calculate_accommodation_billing,train
"hi, travel recommendation for short trip po",get_recommendation,train
any inn suggestion with parking,get_accommodation_recommendation,val
"hi, recommend inn in poblacion for 5 guests under 900 thanks",get_accommodation_recommendation,train
how to get to popular spots thanks,get_tourism_information,train
tour total payment near near downtown,calculate_billing,train
book room 55 for 1 guests from 2026-03-25 to 2026-03-27 pls,book_accommodation,train
hm tour package for adventure trip now,calculate_billing,train
quick question: calculate tour bill 4 6 guests pls,calculate_billing,train
book room 72 4 5 guests from 2026-03-20 to 2026-03-22 now,book_accommodation,train
"hi, tour ideas na di mahal",get_recommendation,train
quick question: facts about tourism sites near kalumboyan,get_tourism_information,train
uy total stay payment from 2026-03-28 to 2026-03-30 pls,calculate_accommodation_billing,train
"ask lang, details about city destinations please now",get_tourism_information,train
reserve room 8 check in monday check out wednesday,book_accommodation,train
recommend a adventure tour in bayawan thanks,get_recommendation,train
"ask lang, tour bill po for weekend",calculate_billing,train
"hi, need room tonight pls, 1 kami?",book_accommodation,train
uy book na room na may breakfast,book_accommodation,test
quick question: tourism info about terminal area,get_tourism_information,train
need accom options with quiet place and wifi,get_accommodation_recommendation,train
"hi, pa compute tour cost budget 700 pls",calculate_billing,train
lock in this room for me,book_accommodation,train
hello hm tour package for sunset trip,calculate_billing,train
"ask lang, compute lodging cost sa villareal now",calculate_accommodation_billing,train
can you provide tourism office info,get_tourism_information,train
hello reserve an inn sa bayawan for 2 pax,book_accommodation,train
room payment calculation for weekend trip,calculate_accommodation_billing,train
suggest trip idea near near downtown,get_recommendation,train
hello pwede pa reserve room 3 from 2026-05-01 to 2026-05-03,book_accommodation,test
uy san maganda puntahan this weekend,get_recommendation,train
hello hm total if 4 guests for 4 nights thanks,calculate_accommodation_billing,train
"ask lang, recommend a farm tour in bayawan",get_recommendation,train
tour bill po 4 weekend,calculate_billing,train
book accommodation with quiet place and breakfast,book_accommodation,train
what is the cost for mountain tour,calculate_billing,train
cost of guided tour hm pls,calculate_billing,train
"need room tonight pls, 6 kami",book_accommodation,train
"ask lang, details about farm destinations pls pls",get_tourism_information,train
pls compute lodging cost sa kalumboyan thanks,calculate_accommodation_billing,train
uy calcuate room bill for 5 nights now,calculate_accommodation_billing,train
tour reco pls,get_recommendation,train
room options na cheap lang thanks,get_accommodation_recommendation,train
pa suggest scenic tour spots,get_recommendation,val
"ask lang, total stay payment from 2026-04-02 to 2026-04-04",calculate_accommodation_billing,train
please compute accommodation charges for 2 adults,calculate_accommodation_billing,train
"quick question: can you reserve for 4 nights, 6 guests po",book_accommodation,train
pa compute ng room payment with aircon,calculate_accommodation_billing,train
reserve na,book_accommodation,train
quick question: reserve an inn sa nangka for 3 pax,book_accommodation,train
quick question: pa compute ng room payment with hot shower?,calculate_accommodation_billing,train
uy pa book po ng room from 2026-03-28 to 2026-03-30,book_accommodation,test
quick question: what is total sa sunset itinerary,calculate_billing,train
uy san okay mag stay for 5 nights po,get_accommodation_recommendation,train
facts about tourisn sites near villareal now,get_tourism_information,train
uy suggest trip idea near near downtown now,get_recommendation,train
travel recomendation 4 short trip now,get_recommendation,train
quick question: best heritage activity for family,get_recommendation,train
hello bill estimate for inn stay near near downtown pls,calculate_accommodation_billing,train
pls reserve an inn sa terminal area 4 4 pax,book_accommodation,train
quick question: recommend inn in poblacion for 6 guests under 3000 now,get_accommodation_recommendation,train
pa compute tour cost budget 2500,calculate_billing,train
quick question: calculate tour bill for 5 guests thanks,calculate_billing,train
hello pa suggest place to stay near near boulevard,get_accommodation_recommendation,train
recommend what tour we can do tomorrow,get_recommendation,train
quick question: pa compute ng room payment with breakfast,calculate_accommodation_billing,train
uy hm total if 1 guests 4 2 nights,calculate_accommodation_billing,train
"ask lang, best waterfall activity for family",get_recommendation,val
hello tourism info about nangka,get_tourism_information,train
"ask lang, hotel suggestion please with parking",get_accommodation_recommendation,train
details about city destinations please now,get_tourism_information,train
pls details about heritage destinations pls pls,get_tourism_information,train
"ask lang, bill estimate for inn stay near kalumboyan",calculate_accommodation_billing,train
quick question: tour ideas na di mahal,get_recommendation,train
book room 3 for 2 guests from 2026-04-24 to 2026-04-26 po,book_accommodation,train
what is total sa city itinerary,calculate_billing,train
"hi, i need destination details before mag tour pls",get_tourism_information,train
recomend a farm tour in bayawan pls,get_recommendation,train
i want this room please proceed to booking,book_accommodation,train
give me room charge breakdown for 4 nights,calculate_accommodation_billing,train
quick question: what are tourist spots in villareal,get_tourism_information,train
"hi, tourisn info about nangka",get_tourism_information,train
"ask lang, book room quick lang near near boulevard",book_accommodation,test
bill estimate for inn stay near near downtown thanks,calculate_accommodation_billing,train
uy tour total payment near city proper,calculate_billing,train
pls room billing breakdown please,calculate_accommodation_billing,train
calculate accommodation bill for room 14,calculate_accommodation_billing,train
quick question: tourism info about city proper,get_tourism_information,train
"ask lang, i need to book a place near kalumboyan this weekend po",book_accommodation,train
hello facts about tourism sites near bayawan,get_tourism_information,train
hello compute lodging cost sa poblacion?,calculate_accommodation_billing,train
hm tour package for sunset trip,calculate_billing,train
quick question: best budget room around 1200 thanks,get_accommodation_recommendation,train
what are the must visit spots,get_tourism_information,val
hello where to check official attraction details po,get_tourism_information,train
uy pa suggest place to stay near near boulevard thanks,get_accommodation_recommendation,train
book accommodation with aircon and breakfast,book_accommodation,train
pls need tour quote under 3500?,calculate_billing,val
uy calculate accom bill pls,calculate_accommodation_billing,val
recomend inn in near boulevard for 2 guests under 4000,get_accommodation_recommendation,train
best nature activity for family thanks,get_recommendation,train
pls how much babayaran sa room 8 thanks,calculate_accommodation_billing,train
hello best budget room around 3500,get_accommodation_recommendation,train
book room 7 for 1 guests from 2026-05-01 to 2026-05-03 thanks,book_accommodation,val
"hi, pa book po ng room from 2026-04-10 to 2026-04-12",book_accommodation,train
looking for rooms near kalumboyan thanks,get_accommodation_recommendation,train
tour total payment near villareal,calculate_billing,train
pls bill estimate for inn stay near near downtown now,calculate_accommodation_billing,train
recommend a short city tour,get_recommendation,train
"ask lang, hm tour package 4 nature trip",calculate_billing,test
quick question: tour total payment near villareal,calculate_billing,train
recommend a good nature tour option,get_recommendation,train
make a reservation for 2 guests from may 1 to may 3,book_accommodation,train
show the payable amount for the eco adventure tour package,calculate_billing,train
please reserve a hotel in bayawan for two nights,book_accommodation,train
uy travel recommendation for short trip now,get_recommendation,train
uy tour reco 4 5 guests budget 2200,get_recommendation,train
"hi, best budget room around 2200 pls",get_accommodation_recommendation,val
what places are recommended for photos,get_tourism_information,test
looking for rooms near nangka po,get_accommodation_recommendation,train
what is total sa nature itinerary,calculate_billing,train
how much if family tour 3 days thanks,calculate_billing,train
"ask lang, tour ideas na di mahal thanks",get_recommendation,train
uy details about farm destinations pls?,get_tourism_information,train
quick question: calculate tour bill for 2 guests,calculate_billing,train
book na room na may aircon,book_accommodation,train
facts about tourisn sites near nangka thanks,get_tourism_information,train
pls san okay mag stay 4 5 nights,get_accommodation_recommendation,train
book accomodation with breakfast and near terminal,book_accommodation,train
pls reserve an inn sa bayawan for 4 pax,book_accommodation,train
"hi, need tour quote under 4000 pls",calculate_billing,train
how much is hotel room total for 4 guests,calculate_accommodation_billing,test
quick question: tour total payment near nangka,calculate_billing,train
"ask lang, recommend a nature tour in bayawan now",get_recommendation,train
hello reserve an inn sa villareal for 5 pax,book_accommodation,train
hello recommend inn in terminal area for 5 guests under 3500 now,get_accommodation_recommendation,train
calculate the total accommodation payment for this hotel stay,calculate_accommodation_billing,train
looking 4 rooms near bayawan now,get_accommodation_recommendation,val
pa suggest place to stay near poblacion,get_accommodation_recommendation,train
pls tour billing breakdown please,calculate_billing,train
"ask lang, what are tourist spots in near boulevard now",get_tourism_information,train
best heritage activity 4 family thanks,get_recommendation,train
tour ideas na di mahal now,get_recommendation,train
how much is the sightseeing package,calculate_billing,train
i need to book a place near poblacion this weekend,book_accommodation,train
need accom options with parking and quiet place,get_accommodation_recommendation,val
can you reserve an inn near the terminal tomorrow,book_accommodation,train
"hi, tour fee estimate 4 3 pax now",calculate_billing,train
quick question: compute lodging cost sa terminal area now,calculate_accommodation_billing,train
generate accommodation invoice estimate,calculate_accommodation_billing,train
tour reco for 2 guests budget 3500 thanks,get_recommendation,train
pls pa compute ng room payment with near terminal thanks,calculate_accommodation_billing,train
quick question: book accomodation with aircon and near terminal,book_accommodation,train
"ask lang, travel recommendation for short trip",get_recommendation,train
hello tour total payment near poblacion,calculate_billing,train
hello calculate room bill for 5 nights thanks,calculate_accommodation_billing,train
book accommodation with parking and near terminal,book_accommodation,train
please estimate total tour charge,calculate_billing,train
quick question: hm tour package for sunset trip,calculate_billing,train
i want to reserve an inn room tonight,book_accommodation,train
uy calculate room bill for 2 nights,calculate_accommodation_billing,train
quick question: need accom options with parking and aircon,get_accommodation_recommendation,train
"hi, hm total if 2 guests 4 4 nights",calculate_accommodation_billing,train
ano tourist spots,get_tourism_information,train
uy tour total payment near near downtown thanks,calculate_billing,train
hello details about waterfall destinations please,get_tourism_information,train
need accom options with wifi and near terminal now,get_accommodation_recommendation,train
uy find me a quiet room with hot shower pls,get_accommodation_recommendation,train
calculate accommodation payment for two rooms,calculate_accommodation_billing,train
hello best city activity for family,get_recommendation,train
book room quick lang near city proper,book_accommodation,train
calcuate accom bill pls thanks,calculate_accommodation_billing,train
"ask lang, compute lodging cost sa near downtown",calculate_accommodation_billing,train
please give total tour cost for 4,calculate_billing,train
quick question: facts about tourisn sites near nangka now,get_tourism_information,train
best budget room around 2200,get_accommodation_recommendation,train
hello tour reco for 4 guests budget 900,get_recommendation,train
what are tourist spots in nangka thanks,get_tourism_information,train
hm tour package for farm trip now,calculate_billing,train
recommend an inn near terminal for 1 guest under 1000,get_accommodation_recommendation,train
"hi, find me a quiet room with wifi pls",get_accommodation_recommendation,train
"ask lang, tour billing breakdown please",calculate_billing,val
book room 3,book_accommodation,train
tourism info about near boulevard,get_tourism_information,train
tourism info about city proper,get_tourism_information,val
hello compute lodging cost sa near downtown now,calculate_accommodation_billing,val
hm total if 6 guests for 2 nights,calculate_accommodation_billing,train
"ask lang, recommend a adventure tour in bayawan",get_recommendation,train
"ask lang, pa compute tour cost budget 3000",calculate_billing,train
"ask lang, find me a quiet room with hot shower",get_accommodation_recommendation,train
hello bill estimate for inn stay near poblacion,calculate_accommodation_billing,train
reserve an inn sa near boulevard for 4 pax,book_accommodation,train
hello details about city destinations pls po,get_tourism_information,train
uy what are tourist spots in near boulevard,get_tourism_information,train
book accommodation with breakfast and quiet place,book_accommodation,val
quick question: book accommodation with wifi and hot shower,book_accommodation,train
hello tourism info about bayawan thanks,get_tourism_information,train
tourism info about kalumboyan po,get_tourism_information,train
confirm reservation for room 10,book_accommodation,test
quick question: need tour quote under 1200,calculate_billing,train
"ask lang, tour total payment near near boulevard",calculate_billing,test
hotel reco pls,get_accommodation_recommendation,train
"ask lang, how to get to popular spots thanks",get_tourism_information,train
hello what tour bagay 4 friends pls,get_recommendation,train
uy reserve an inn sa terminal area for 3 pax po,book_accommodation,train
pls calculate tour bill for 5 guests,calculate_billing,train
book na room na may parking thanks,book_accommodation,train
need accom options with quiet place and near terminal pls,get_accommodation_recommendation,train
best sunset activity for family thanks,get_recommendation,test
quick question: list must-visit places in bayawan,get_tourism_information,train
hello tour billing breakdown please,calculate_billing,train
"ask lang, tour fee estimate for 5 pax thanks",calculate_billing,train
hm tour package for waterfall trip now,calculate_billing,train
hello what is my accommodation total around budget 900,calculate_accommodation_billing,train
what farm tourism spots are available in bayawan,get_tourism_information,train
hello compute lodging cost sa bayawan,calculate_accommodation_billing,train
what destinations are good for day trips,get_tourism_information,val
show details of tourist sites,get_tourism_information,test
hello tour ideas na di mahal,get_recommendation,train
recommend a waterfall tour in bayawan,get_recommendation,train
need accom options with breakfast and near terminal po,get_accommodation_recommendation,train
uy tour total payment near terminal area,calculate_billing,train
"ask lang, compute lodging cost sa kalumboyan po",calculate_accommodation_billing,train
room charge hm with extra guest,calculate_accommodation_billing,train
bill estimate for inn stay near kalumboyan,calculate_accommodation_billing,train
quick question: pa suggest place to stay near kalumboyan,get_accommodation_recommendation,train
details about family destinations please pls,get_tourism_information,train
tour reco for 4 guests budget 3500,get_recommendation,train
quick question: tour fee estimate for 6 pax thanks,calculate_billing,train
find me an inn in suba for 4 guests under 2500 with wifi and aircon for 2 nights,get_accommodation_recommendation,train
where can we go for sightseeing,get_tourism_information,test
"hi, what are tourist spots in nangka po",get_tourism_information,train
"ask lang, suggest trip idea near near downtown",get_recommendation,train
pls tourisn info about bayawan,get_tourism_information,train
"hi, recommend inn in kalumboyan 4 2 guests under 3000",get_accommodation_recommendation,train
"ask lang, bill estimate for inn stay near city proper",calculate_accommodation_billing,train
give me destination details for visitors,get_tourism_information,train
reserve an inn sa nangka for 1 pax,book_accommodation,train
pls suggest trip idea near near boulevard now,get_recommendation,train
hello recomend a waterfall tour in bayawan,get_recommendation,train
tourist spot background info pls,get_tourism_information,train
book accommodation with parking and breakfast pls,book_accommodation,train
quick question: book room quick lang near terminal area,book_accommodation,train
book accommodation with breakfast and wifi,book_accommodation,test
uy what is total sa sunset itinerary,calculate_billing,train
i need to book a place near terminal area this weekend,book_accommodation,val
suggest hotel or inn from 2026-04-17 to 2026-04-19?,get_accommodation_recommendation,train
"hi, tour reco for 2 guests budget 1500 po",get_recommendation,train
"hi, tour billing breakdown please",calculate_billing,train
pls book room quick lang near kalumboyan,book_accommodation,train
calculate tour bill 4 4 guests,calculate_billing,train
what is total sa waterfall itinerary,calculate_billing,train
"hi, recommend inn in bayawan for 1 guests under 900",get_accommodation_recommendation,train
"hi, reserve room now budget around 4000",book_accommodation,train
what are the top tourist landmarks now,get_tourism_information,val
quick question: calculate accom bill pls,calculate_accommodation_billing,train
hello suggest hotel or inn from 2026-04-17 to 2026-04-19 po,get_accommodation_recommendation,train
hello recommend chill itinerary one day thanks,get_recommendation,train
where can i read tourist spot descriptions,get_tourism_information,test
quick question: facts about tourism sites near poblacion,get_tourism_information,train
compute lodging payment for a 2 day stay,calculate_accommodation_billing,val
hello reserve room now budget around 700 thanks,book_accommodation,train
tourist spot background info pls thanks,get_tourism_information,train
"ask lang, bill estimate for inn stay near nangka",calculate_accommodation_billing,train
quick question: book na room na may aircon,book_accommodation,train
calculate our day trip payment,calculate_billing,train
tour bill po for weekend,calculate_billing,train
"ask lang, tourisn info about bayawan",get_tourism_information,train
give me quick tour suggestion thanks,get_recommendation,train
hm total if 2 guests 4 4 nights now,calculate_accommodation_billing,train
hello room billing breakdown pls po,calculate_accommodation_billing,train
quick question: looking for rooms near bayawan,get_accommodation_recommendation,train
"ask lang, book room 59 for 3 guests from 2026-04-10 to 2026-04-12",book_accommodation,train
pls pa suggest place to stay near bayawan,get_accommodation_recommendation,train
san okay mag stay for 4 nights now,get_accommodation_recommendation,train
book room 6 for 2 guests,book_accommodation,train
pls where to check official attraction details now,get_tourism_information,train
tour fee estimate 4 4 pax thanks,calculate_billing,train
uy pa compute tour cost budget 1200 thanks,calculate_billing,train
"hi, i need to book a place near nangka this weekend",book_accommodation,val
quick question: compute lodging cost sa kalumboyan,calculate_accommodation_billing,train
"hi, how much babayaran sa room 31",calculate_accommodation_billing,test
quick question: calculate accom bill pls thanks,calculate_accommodation_billing,train
"ask lang, bill estimate 4 inn stay near villareal",calculate_accommodation_billing,train
recommend inn in near boulevard for 3 guests under 700 po,get_accommodation_recommendation,train
"ask lang, looking for rooms near terminal area",get_accommodation_recommendation,train
tourism info about near downtown,get_tourism_information,train
"hi, hm tour package for sunset trip pls",calculate_billing,train
"ask lang, i need to book a place near near downtown this weekend",book_accommodation,val
recomend inn in city proper for 3 guests under 1800,get_accommodation_recommendation,train
can you suggest a half day tour,get_recommendation,train
hm total if 2 guests 4 1 nights,calculate_accommodation_billing,train
hm total if 3 guests for 1 nights now,calculate_accommodation_billing,train
"need room tonight pls, 3 kami po",book_accommodation,train
quick question: pa book po ng room from 2026-04-02 to 2026-04-04,book_accommodation,train
best waterfall activity for family thanks,get_recommendation,train
hello pa compute ng room payment with wifi now,calculate_accommodation_billing,train
uy confirm booking ko for room 5,book_accommodation,train
book the cheapest available room tonight,book_accommodation,train
calculate room bill 4 2 nights now,calculate_accommodation_billing,train
"hi, confirm booking ko for room 40 po",book_accommodation,train
how much should we pay for city tour,calculate_billing,train
"ask lang, tourism info about near boulevard",get_tourism_information,train
book na room na may near terminal,book_accommodation,train
recommend which tour package we should choose,get_recommendation,train
open hours for attractions in bayawan,get_tourism_information,train
"ask lang, what are tourist spots in villareal",get_tourism_information,train
uy tour bill po for weekend now,calculate_billing,train
"hi, tour billing breakdown pls pls",calculate_billing,train
"ask lang, how much babayaran sa room 3",calculate_accommodation_billing,train
hm tour package 4 farm trip po,calculate_billing,train
quick question: hotel suggestion pls with quiet place now,get_accommodation_recommendation,val
hello travel recomendation for short trip,get_recommendation,train
recommend inn in nangka for 2 guests under 700 thanks,get_accommodation_recommendation,train
uy facts about tourism sites near near downtown,get_tourism_information,train
calculate hotel bill for room 12 for 2 nights,calculate_accommodation_billing,val
quick question: facts about tourism sites near villareal,get_tourism_information,train
"ask lang, ano entrance fee and schedule thanks",get_tourism_information,train
calcuate tour bill for 3 guests now,calculate_billing,train
calcuate room bill 4 2 nights thanks,calculate_accommodation_billing,train
"ask lang, tourisn info about terminal area",get_tourism_information,train
uy how much babayaran sa room 22 pls,calculate_accommodation_billing,train
recommend a relaxing day tour,get_recommendation,val
details about sunset destinations pls pls,get_tourism_information,train
book room 15 from april 12 to april 14,book_accommodation,train
hello facts about tourism sites near poblacion,get_tourism_information,train
"ask lang, compute lodging cost sa poblacion",calculate_accommodation_billing,train
suggest a morning tour activity,get_recommendation,train
please book room 7 for me,book_accommodation,train
quick question: i need to book a place near villareal this weekend,book_accommodation,train
how much is the tour cost for 4 people,calculate_billing,train
recommend a hotel for 2 adults and 1 child,get_accommodation_recommendation,train
quick question: recommend chill itinerary one day,get_recommendation,train
"hi, what is my accommodation total around budget 2200 now",calculate_accommodation_billing,train
how much room 72 from 2026-03-25 to 2026-03-27 po,calculate_accommodation_billing,test
"hi, hm total if 1 guests for 3 nights",calculate_accommodation_billing,train
"ask lang, tourism info about city proper",get_tourism_information,val
"ask lang, pa compute ng room payment with parking",calculate_accommodation_billing,train
i need destination details before mag tour,get_tourism_information,train
what tour bagay for friends,get_recommendation,train
recommend inn in bayawan for 1 guests under 1800 thanks,get_accommodation_recommendation,train
uy open hours 4 attractions in bayawan pls,get_tourism_information,train
best city activity for family,get_recommendation,train
suggest a tour for one day only,get_recommendation,train
"ask lang, pa book po ng room from 2026-04-10 to 2026-04-12",book_accommodation,train
quick question: facts about tourism sites near near downtown,get_tourism_information,train
hello recommend inn in near downtown for 2 guests under 2200 po,get_accommodation_recommendation,train
give me information about mountain spots,get_tourism_information,test
inn suggestion?,get_accommodation_recommendation,train
book accommodation with aircon and hot shower now,book_accommodation,train
how much is the room at bayawan pension house,calculate_accommodation_billing,val
total stay payment from 2026-04-17 to 2026-04-19 now,calculate_accommodation_billing,train
reserve an inn sa villareal for 6 pax,book_accommodation,train
quick question: i need to book a place near poblacion this weekend pls,book_accommodation,train
uy share infromation sa local attractions,get_tourism_information,train
can i reserve that hotel room now,book_accommodation,train
quick question: bill estimate for inn stay near terminal area,calculate_accommodation_billing,train
please calculate package cost for 3 pax,calculate_billing,val
recommend accommodation in bayawan city for 1 guest budget 1200 with parking,get_accommodation_recommendation,train
any affordable accommodation for 4 pax,get_accommodation_recommendation,train
book accommodation with wifi and near terminal po,book_accommodation,train
details about family destinations pls,get_tourism_information,train
reserve an inn sa kalumboyan for 1 pax,book_accommodation,train
"ask lang, cost of guided tour hm?",calculate_billing,val
recommend a hotel in poblacion for 2 guests under 2500 from 2026-03-20 to 2026-03-22,get_accommodation_recommendation,test
what are tourist spots in city proper thanks,get_tourism_information,test
hello san okay mag stay for 5 nights,get_accommodation_recommendation,train
show me updated tourist spot information,get_tourism_information,train
pls pa compute ng room payment with parking thanks,calculate_accommodation_billing,train
quick question: suggest hotel or inn from 2026-04-10 to 2026-04-12,get_accommodation_recommendation,train
suggest tour options for couples,get_recommendation,train
tell me about parks and recreation sites,get_tourism_information,train
uy tourism info about terminal area thanks,get_tourism_information,train
what is your best tour for 3 guests,get_recommendation,train
recommend inn in bayawan 4 1 guests under 2500 pls,get_accommodation_recommendation,train
calculate bill for accommodation from august 3 to august 6,calculate_accommodation_billing,train
"hi, book accommodation with aircon and parking",book_accommodation,train
suggest hotel or inn from 2026-03-25 to 2026-03-27 now,get_accommodation_recommendation,train
bill estimate 4 inn stay near city proper,calculate_accommodation_billing,train
hello recommend inn in nangka for 3 guests under 900,get_accommodation_recommendation,train
how much babayaran sa room 7,calculate_accommodation_billing,train
hello need outdoor destination reco,get_recommendation,train
looking for rooms near bayawan,get_accommodation_recommendation,train
quick question: hm total if 6 guests 4 5 nights,calculate_accommodation_billing,train
book the available inn room for tonight,book_accommodation,test
hello book room 10 4 2 guests from 2026-03-20 to 2026-03-22,book_accommodation,train
find me a quiet room with aircon now,get_accommodation_recommendation,train
"ask lang, i need to book a place near city proper this weekend now",book_accommodation,train
hello recomend chill itinerary one day,get_recommendation,train
recommend inn in bayawan for 3 guests under 2200 po,get_accommodation_recommendation,train
